	Dividends_x	Stock Splits	Date	Dividends_y	contractSymbol	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
64			2024-09-16		IBM240920C00207500	207.5	9.89	0.0	0.0	0.0	0.0	17.0	501.0	1.0000000000000003e-05	True	REGULAR	USD
65			2024-09-16		IBM240920C00210000	210.0	7.79	0.0	0.0	0.0	0.0	285.0	2469.0	1.0000000000000003e-05	True	REGULAR	USD
66			2024-09-16		IBM240920C00212500	212.5	5.55	0.0	0.0	0.0	0.0	170.0	706.0	1.0000000000000003e-05	True	REGULAR	USD
67			2024-09-16		IBM240920C00215000	215.0	3.7	0.0	0.0	0.0	0.0	555.0	2866.0	1.0000000000000003e-05	True	REGULAR	USD
68			2024-09-16		IBM240920C00217500	217.5	2.07	0.0	0.0	0.0	0.0	810.0	829.0	0.0039162109375	False	REGULAR	USD
69			2024-09-16		IBM240920C00220000	220.0	1.16	0.0	0.0	0.0	0.0	865.0	4927.0	0.0312596875	False	REGULAR	USD
70			2024-09-16		IBM240920C00222500	222.5	0.51	0.0	0.0	0.0	0.0	670.0	355.0	0.062509375	False	REGULAR	USD
71			2024-09-16		IBM240920C00225000	225.0	0.25	0.0	0.0	0.0	0.0	354.0	2718.0	0.062509375	False	REGULAR	USD
72			2024-09-16		IBM240920C00227500	227.5	0.12	0.0	0.0	0.0	0.0	103.0	66.0	0.12500875	False	REGULAR	USD
73			2024-09-16		IBM240920C00230000	230.0	0.06	0.0	0.0	0.0	0.0	221.0	1461.0	0.12500875	False	REGULAR	USD
74			2024-09-16		IBM240920C00235000	235.0	0.04	0.0	0.0	0.0	0.0	15.0	847.0	0.12500875	False	REGULAR	USD
75			2024-09-16		IBM240920C00240000	240.0	0.03	0.0	0.0	0.0	0.0	10.0	307.0	0.2500075	False	REGULAR	USD
76			2024-09-16		IBM240920C00245000	245.0	0.04	0.0	0.0	0.0	0.0	1.0	118.0	0.2500075	False	REGULAR	USD
77			2024-09-16		IBM240920C00250000	250.0	0.01	0.0	0.0	0.0	0.0	8.0	0.0	0.2500075	False	REGULAR	USD
78			2024-09-16		IBM240920C00255000	255.0	0.01	0.0	0.0	0.0	0.0	7.0	29.0	0.2500075	False	REGULAR	USD
79			2024-09-16		IBM240920C00260000	260.0	0.02	0.0	0.0	0.0	0.0	8.0	142.0	0.500005	False	REGULAR	USD
80			2024-09-13		IBM240920P00160000	160.0	0.01	0.0	0.0	0.0	0.0	4.0	2021.0	0.500005	False	REGULAR	USD
81			2024-09-13		IBM240920P00165000	165.0	0.02	0.0	0.0	0.0	0.0	26.0	0.0	0.500005	False	REGULAR	USD
82			2024-09-13		IBM240920P00187500	187.5	0.04	0.0	0.0	0.0	0.0	10.0	90.0	0.2500075	False	REGULAR	USD
83			2024-09-13		IBM240920P00225000	225.0	10.55	0.0	0.0	0.0	0.0	2.0	2.0	1.0000000000000003e-05	True	REGULAR	USD
84			2024-09-13		IBM240920C00160000	160.0	55.32	0.0	0.0	0.0	0.0	2.0	22.0	1.0000000000000003e-05	True	REGULAR	USD
85			2024-09-13		IBM240920C00170000	170.0	45.11	0.0	0.0	0.0	0.0	47.0	1564.0	1.0000000000000003e-05	True	REGULAR	USD
86			2024-09-13		IBM240920C00187500	187.5	27.82	0.0	0.0	0.0	0.0	17.0	19.0	1.0000000000000003e-05	True	REGULAR	USD
87			2024-09-13		IBM240920C00197500	197.5	17.65	0.0	0.0	0.0	0.0	4.0	373.0	1.0000000000000003e-05	True	REGULAR	USD
88			2024-09-13		IBM240920C00270000	270.0	0.01	0.0	0.0	0.0	0.0	2.0	287.0	0.500005	False	REGULAR	USD
89			2024-09-10		IBM240920P00177500	177.5	0.05	0.0	0.0	0.0	0.0	25.0	88.0	0.500005	False	REGULAR	USD
90			2024-09-10		IBM240920P00227500	227.5	22.7	0.0	0.0	0.0	0.0	6.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
91			2024-05-09		IBM240920P00230000	230.0	63.71	59.15	60.35	0.0	0.0	3.0	0.0	5.773196142883302	True	REGULAR	USD
92			2024-05-09		IBM240920P00235000	235.0	68.73	64.35	65.7	0.0	0.0	1.0	0.0	5.9940210621643075	True	REGULAR	USD
93			2024-08-16		IBM240920P00270000	270.0	76.18	54.8	57.15	0.0	0.0	1.0	0.0	1.8647467700195315	True	REGULAR	USD
94			2024-08-08		IBM240920C00100000	100.0	91.7	99.4	102.75	0.0	0.0	6.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
95			2024-08-08		IBM240920C00125000	125.0	67.55	75.25	77.35	0.0	0.0	5.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
96			2024-08-08		IBM240920C00130000	130.0	62.0	69.7	72.75	0.0	0.0	40.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
97			2024-08-08		IBM240920C00135000	135.0	55.8	64.5	67.85	0.0	0.0	980.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
98			2024-08-08		IBM240920C00140000	140.0	53.4	60.25	61.8	0.0	0.0	310.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
99			2024-08-08		IBM240920C00145000	145.0	45.95	54.35	57.95	0.0	0.0	548.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
100			2024-08-08		IBM240920C00280000	280.0	0.05	0.0	0.05	0.0	0.0	1.0	52.0	0.8984385156249999	False	REGULAR	USD
101			2023-12-12		IBM240920C00110000	110.0	56.77	55.5	57.4	0.0	0.0	1.0	1.0	1.0000000000000003e-05	True	REGULAR	USD
102			2024-08-22		IBM240920C00155000	155.0	42.47	0.0	0.0	0.0	0.0	1.0	17.0	1.0000000000000003e-05	True	REGULAR	USD
103			2024-09-05		IBM240920C00165000	165.0	37.65	0.0	0.0	0.0	0.0	7.0	35.0	1.0000000000000003e-05	True	REGULAR	USD
104			2024-07-24		IBM240920C00290000	290.0	0.01	0.0	0.05	0.0	0.0	5.0	60.0	1.0078174609375	False	REGULAR	USD
