	Dividends_x	Stock Splits	Date	Dividends_y	contractSymbol	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
30			2024-09-09		CSCO240920C00057000	57.0	0.01	0.0	0.0	0.0	0.0	9.0	9.0	0.2500075	False	REGULAR	USD
31			2024-09-09		CSCO240920C00060000	60.0	0.01	0.0	0.0	0.0	0.0	5.0	1859.0	0.500005	False	REGULAR	USD
32			2024-09-12		CSCO240920P00040000	40.0	0.02	0.0	0.0	0.0	0.0	3.0	9682.0	0.500005	False	REGULAR	USD
33			2024-09-12		CSCO240920P00044500	44.5	0.02	0.0	0.0	0.0	0.0	5.0	101.0	0.2500075	False	REGULAR	USD
34			2024-09-12		CSCO240920P00045500	45.5	0.02	0.0	0.0	0.0	0.0	1.0	58.0	0.2500075	False	REGULAR	USD
35			2024-09-12		CSCO240920P00046500	46.5	0.08	0.0	0.0	0.0	0.0	20.0	218.0	0.2500075	False	REGULAR	USD
36			2024-09-16		CSCO240920P00042500	42.5	0.02	0.0	0.0	0.0	0.0	6.0	6004.0	0.500005	False	REGULAR	USD
37			2024-09-16		CSCO240920P00045000	45.0	0.03	0.0	0.0	0.0	0.0	406.0	10478.0	0.2500075	False	REGULAR	USD
38			2024-09-16		CSCO240920P00046000	46.0	0.01	0.0	0.0	0.0	0.0	52.0	162.0	0.2500075	False	REGULAR	USD
39			2024-09-16		CSCO240920P00047000	47.0	0.03	0.0	0.0	0.0	0.0	16.0	454.0	0.2500075	False	REGULAR	USD
40			2024-09-16		CSCO240920P00047500	47.5	0.02	0.0	0.0	0.0	0.0	66.0	16385.0	0.12500875	False	REGULAR	USD
41			2024-09-16		CSCO240920P00048000	48.0	0.02	0.0	0.0	0.0	0.0	79.0	7767.0	0.12500875	False	REGULAR	USD
42			2024-09-16		CSCO240920P00048500	48.5	0.04	0.0	0.0	0.0	0.0	52.0	1394.0	0.12500875	False	REGULAR	USD
43			2024-09-16		CSCO240920P00049000	49.0	0.04	0.0	0.0	0.0	0.0	523.0	1491.0	0.12500875	False	REGULAR	USD
44			2024-09-16		CSCO240920P00049500	49.5	0.07	0.0	0.0	0.0	0.0	444.0	1655.0	0.062509375	False	REGULAR	USD
45			2024-09-16		CSCO240920P00050000	50.0	0.12	0.0	0.0	0.0	0.0	955.0	6484.0	0.062509375	False	REGULAR	USD
46			2024-09-16		CSCO240920P00051000	51.0	0.44	0.0	0.0	0.0	0.0	209.0	804.0	0.0039162109375	False	REGULAR	USD
47			2024-09-16		CSCO240920P00051500	51.5	0.9	0.0	0.0	0.0	0.0	3.0	748.0	1.0000000000000003e-05	True	REGULAR	USD
48			2024-09-16		CSCO240920P00052000	52.0	1.34	0.0	0.0	0.0	0.0	6.0	78.0	1.0000000000000003e-05	True	REGULAR	USD
49			2024-09-16		CSCO240920P00052500	52.5	1.87	0.0	0.0	0.0	0.0	5.0	194.0	1.0000000000000003e-05	True	REGULAR	USD
50			2024-09-16		CSCO240920P00053000	53.0	2.33	0.0	0.0	0.0	0.0	9.0	10.0	1.0000000000000003e-05	True	REGULAR	USD
51			2024-09-16		CSCO240920P00054000	54.0	3.35	0.0	0.0	0.0	0.0	11.0	9.0	1.0000000000000003e-05	True	REGULAR	USD
52			2024-09-16		CSCO240920P00055000	55.0	4.6	0.0	0.0	0.0	0.0	13.0	14.0	1.0000000000000003e-05	True	REGULAR	USD
53			2024-09-16		CSCO240920C00041000	41.0	8.95	0.0	0.0	0.0	0.0	2.0	5.0	1.0000000000000003e-05	True	REGULAR	USD
54			2024-09-16		CSCO240920C00042500	42.5	8.5	0.0	0.0	0.0	0.0	75.0	3178.0	1.0000000000000003e-05	True	REGULAR	USD
55			2024-09-16		CSCO240920C00045000	45.0	6.04	0.0	0.0	0.0	0.0	24.0	3380.0	1.0000000000000003e-05	True	REGULAR	USD
56			2024-09-16		CSCO240920C00046000	46.0	4.95	0.0	0.0	0.0	0.0	11.0	37.0	1.0000000000000003e-05	True	REGULAR	USD
57			2024-09-16		CSCO240920C00046500	46.5	4.2	0.0	0.0	0.0	0.0	1.0	20.0	1.0000000000000003e-05	True	REGULAR	USD
58			2024-09-16		CSCO240920C00047500	47.5	3.5	0.0	0.0	0.0	0.0	165.0	10847.0	1.0000000000000003e-05	True	REGULAR	USD
59			2024-09-16		CSCO240920C00048000	48.0	3.1	0.0	0.0	0.0	0.0	33.0	187.0	1.0000000000000003e-05	True	REGULAR	USD
60			2024-09-16		CSCO240920C00048500	48.5	2.27	0.0	0.0	0.0	0.0	12.0	494.0	1.0000000000000003e-05	True	REGULAR	USD
61			2024-09-16		CSCO240920C00049000	49.0	1.91	0.0	0.0	0.0	0.0	106.0	1458.0	1.0000000000000003e-05	True	REGULAR	USD
62			2024-09-16		CSCO240920C00049500	49.5	1.66	0.0	0.0	0.0	0.0	132.0	1091.0	1.0000000000000003e-05	True	REGULAR	USD
63			2024-09-16		CSCO240920C00050000	50.0	1.22	0.0	0.0	0.0	0.0	2657.0	22849.0	1.0000000000000003e-05	True	REGULAR	USD
64			2024-09-16		CSCO240920C00051000	51.0	0.48	0.0	0.0	0.0	0.0	1690.0	3997.0	1.0000000000000003e-05	True	REGULAR	USD
65			2024-09-16		CSCO240920C00051500	51.5	0.27	0.0	0.0	0.0	0.0	337.0	7598.0	0.0312596875	False	REGULAR	USD
66			2024-09-16		CSCO240920C00052000	52.0	0.14	0.0	0.0	0.0	0.0	2162.0	6213.0	0.062509375	False	REGULAR	USD
67			2024-09-16		CSCO240920C00052500	52.5	0.06	0.0	0.0	0.0	0.0	586.0	28707.0	0.062509375	False	REGULAR	USD
68			2024-09-16		CSCO240920C00053000	53.0	0.03	0.0	0.0	0.0	0.0	1420.0	16417.0	0.12500875	False	REGULAR	USD
69			2024-09-16		CSCO240920C00054000	54.0	0.03	0.0	0.0	0.0	0.0	38.0	83.0	0.12500875	False	REGULAR	USD
70			2024-09-16		CSCO240920C00055000	55.0	0.01	0.0	0.0	0.0	0.0	23.0	3444.0	0.2500075	False	REGULAR	USD
71			2024-09-16		CSCO240920C00057500	57.5	0.01	0.0	0.0	0.0	0.0	5.0	4585.0	0.2500075	False	REGULAR	USD
72			2024-08-20		CSCO240920P00043000	43.0	0.03	0.0	0.0	0.0	0.0		45.0	0.500005	False	REGULAR	USD
73			2024-09-03		CSCO240920P00044000	44.0	0.04	0.0	0.0	0.0	0.0		250.0	0.2500075	False	REGULAR	USD
74			2024-08-22		CSCO240920P00057500	57.5	7.0	0.0	0.0	0.0	0.0	10.0	7.0	1.0000000000000003e-05	True	REGULAR	USD
75			2024-08-16		CSCO240920P00060000	60.0	10.33	9.15	11.25	0.0	0.0	2.0	2.0	1.865235048828125	True	REGULAR	USD
76			2024-06-27		CSCO240920P00070000	70.0	23.0	21.1	22.25	0.0	0.0	25.0	0.0	3.7167975830078124	True	REGULAR	USD
77			2024-06-27		CSCO240920P00075000	75.0	28.0	26.6	27.55	0.0	0.0	4.0	0.0	4.367192041015624	True	REGULAR	USD
78			2024-07-15		CSCO240920C00025000	25.0	22.55	19.05	22.45	0.0	0.0	8.0	8.0	1.0000000000000003e-05	True	REGULAR	USD
79			2024-01-19		CSCO240920C00027500	27.5	23.94	21.05	21.25	0.0	0.0	1.0	1.0	1.0000000000000003e-05	True	REGULAR	USD
80			2024-09-05		CSCO240920C00030000	30.0	19.3	0.0	0.0	0.0	0.0	1.0	4.0	1.0000000000000003e-05	True	REGULAR	USD
81			2024-09-05		CSCO240920C00043000	43.0	6.35	0.0	0.0	0.0	0.0		6.0	1.0000000000000003e-05	True	REGULAR	USD
82			2024-09-05		CSCO240920C00058000	58.0	0.01	0.0	0.0	0.0	0.0	1.0	73.0	0.2500075	False	REGULAR	USD
83			2024-08-06		CSCO240920C00032500	32.5	13.1	15.0	17.7	0.0	0.0		26.0	1.0000000000000003e-05	True	REGULAR	USD
84			2024-08-21		CSCO240920C00037500	37.5	13.05	0.0	0.0	0.0	0.0	5.0	77.0	1.0000000000000003e-05	True	REGULAR	USD
85			2024-09-06		CSCO240920C00044000	44.0	4.52	0.0	0.0	0.0	0.0	1.0	1.0	1.0000000000000003e-05	True	REGULAR	USD
86			2024-09-04		CSCO240920C00065000	65.0	0.01	0.0	0.0	0.0	0.0	45.0	678.0	0.500005	False	REGULAR	USD
87			2024-07-12		CSCO240920C00070000	70.0	0.01	0.0	0.07	0.0	0.0	125.0	240.0	1.3437532812499997	False	REGULAR	USD
88			2024-07-08		CSCO240920C00075000	75.0	0.02	0.0	0.0	0.0	0.0	2.0	138.0	0.500005	False	REGULAR	USD
