	Dividends_x	Stock Splits	Date	Dividends_y	contractSymbol	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
140			2024-09-16		NVDA240920C00046500	46.5	70.05	0.0	0.0	0.0	0.0	10.0	260.0	1.0000000000000003e-05	True	REGULAR	USD
141			2024-09-16		NVDA240920C00047000	47.0	70.91	0.0	0.0	0.0	0.0	10.0	1807.0	1.0000000000000003e-05	True	REGULAR	USD
142			2024-09-16		NVDA240920C00048500	48.5	68.07	0.0	0.0	0.0	0.0	40.0	244.0	1.0000000000000003e-05	True	REGULAR	USD
143			2024-09-16		NVDA240920C00049000	49.0	67.98	0.0	0.0	0.0	0.0	14.0	13800.0	1.0000000000000003e-05	True	REGULAR	USD
144			2024-09-16		NVDA240920C00049500	49.5	68.38	0.0	0.0	0.0	0.0	30.0	341.0	1.0000000000000003e-05	True	REGULAR	USD
145			2024-09-16		NVDA240920C00050000	50.0	66.73	0.0	0.0	0.0	0.0	45.0	12881.0	1.0000000000000003e-05	True	REGULAR	USD
146			2024-09-16		NVDA240920C00054500	54.5	61.49	0.0	0.0	0.0	0.0	6.0	1141.0	1.0000000000000003e-05	True	REGULAR	USD
147			2024-09-16		NVDA240920C00055000	55.0	61.58	0.0	0.0	0.0	0.0	45.0	9034.0	1.0000000000000003e-05	True	REGULAR	USD
148			2024-09-16		NVDA240920C00058000	58.0	58.22	0.0	0.0	0.0	0.0	50.0	3620.0	1.0000000000000003e-05	True	REGULAR	USD
149			2024-09-16		NVDA240920C00060000	60.0	56.5	0.0	0.0	0.0	0.0	13.0	52170.0	1.0000000000000003e-05	True	REGULAR	USD
150			2024-09-16		NVDA240920C00060500	60.5	55.6	0.0	0.0	0.0	0.0	30.0	1791.0	1.0000000000000003e-05	True	REGULAR	USD
151			2024-09-16		NVDA240920C00061500	61.5	54.6	0.0	0.0	0.0	0.0	30.0	989.0	1.0000000000000003e-05	True	REGULAR	USD
152			2024-09-16		NVDA240920C00062000	62.0	54.25	0.0	0.0	0.0	0.0	53.0	4187.0	1.0000000000000003e-05	True	REGULAR	USD
153			2024-09-16		NVDA240920C00063000	63.0	54.0	0.0	0.0	0.0	0.0	1.0	7075.0	1.0000000000000003e-05	True	REGULAR	USD
154			2024-09-16		NVDA240920C00063500	63.5	52.4	0.0	0.0	0.0	0.0	10.0	1932.0	1.0000000000000003e-05	True	REGULAR	USD
155			2024-09-16		NVDA240920C00064000	64.0	52.71	0.0	0.0	0.0	0.0	20.0	3026.0	1.0000000000000003e-05	True	REGULAR	USD
156			2024-09-16		NVDA240920C00064500	64.5	52.08	0.0	0.0	0.0	0.0	2.0	869.0	1.0000000000000003e-05	True	REGULAR	USD
157			2024-09-16		NVDA240920C00065000	65.0	51.41	0.0	0.0	0.0	0.0	535.0	10872.0	1.0000000000000003e-05	True	REGULAR	USD
158			2024-09-16		NVDA240920C00065500	65.5	51.12	0.0	0.0	0.0	0.0	22.0	891.0	1.0000000000000003e-05	True	REGULAR	USD
159			2024-09-16		NVDA240920C00066000	66.0	50.02	0.0	0.0	0.0	0.0	22.0	4859.0	1.0000000000000003e-05	True	REGULAR	USD
160			2024-09-16		NVDA240920C00070000	70.0	46.75	0.0	0.0	0.0	0.0	235.0	11484.0	1.0000000000000003e-05	True	REGULAR	USD
161			2024-09-16		NVDA240920C00071000	71.0	45.25	0.0	0.0	0.0	0.0	13.0	4014.0	1.0000000000000003e-05	True	REGULAR	USD
162			2024-09-16		NVDA240920C00072000	72.0	44.45	0.0	0.0	0.0	0.0	3.0	6329.0	1.0000000000000003e-05	True	REGULAR	USD
163			2024-09-16		NVDA240920C00073000	73.0	43.09	0.0	0.0	0.0	0.0	2.0	2674.0	1.0000000000000003e-05	True	REGULAR	USD
164			2024-09-16		NVDA240920C00074000	74.0	42.05	0.0	0.0	0.0	0.0	9.0	11589.0	1.0000000000000003e-05	True	REGULAR	USD
165			2024-09-16		NVDA240920C00075000	75.0	41.38	0.0	0.0	0.0	0.0	171.0	11485.0	1.0000000000000003e-05	True	REGULAR	USD
166			2024-09-16		NVDA240920C00076000	76.0	40.85	0.0	0.0	0.0	0.0	81.0	5184.0	1.0000000000000003e-05	True	REGULAR	USD
167			2024-09-16		NVDA240920C00077000	77.0	39.4	0.0	0.0	0.0	0.0	1.0	1932.0	1.0000000000000003e-05	True	REGULAR	USD
168			2024-09-16		NVDA240920C00078000	78.0	38.32	0.0	0.0	0.0	0.0	43.0	6280.0	1.0000000000000003e-05	True	REGULAR	USD
169			2024-09-16		NVDA240920C00079000	79.0	38.5	0.0	0.0	0.0	0.0	17.0	5158.0	1.0000000000000003e-05	True	REGULAR	USD
170			2024-09-16		NVDA240920C00080000	80.0	36.55	0.0	0.0	0.0	0.0	563.0	25678.0	1.0000000000000003e-05	True	REGULAR	USD
171			2024-09-16		NVDA240920C00081000	81.0	35.48	0.0	0.0	0.0	0.0	1.0	33.0	1.0000000000000003e-05	True	REGULAR	USD
172			2024-09-16		NVDA240920C00082000	82.0	34.46	0.0	0.0	0.0	0.0	61.0	8277.0	1.0000000000000003e-05	True	REGULAR	USD
173			2024-09-16		NVDA240920C00084000	84.0	32.39	0.0	0.0	0.0	0.0	83.0	7735.0	1.0000000000000003e-05	True	REGULAR	USD
174			2024-09-16		NVDA240920C00085000	85.0	31.64	0.0	0.0	0.0	0.0	73.0	2021.0	1.0000000000000003e-05	True	REGULAR	USD
175			2024-09-16		NVDA240920C00086000	86.0	30.6	0.0	0.0	0.0	0.0	99.0	14881.0	1.0000000000000003e-05	True	REGULAR	USD
176			2024-09-16		NVDA240920C00087000	87.0	29.1	0.0	0.0	0.0	0.0	6.0	56.0	1.0000000000000003e-05	True	REGULAR	USD
177			2024-09-16		NVDA240920C00088000	88.0	28.6	0.0	0.0	0.0	0.0	44.0	11464.0	1.0000000000000003e-05	True	REGULAR	USD
178			2024-09-16		NVDA240920C00089000	89.0	27.6	0.0	0.0	0.0	0.0	3.0	19.0	1.0000000000000003e-05	True	REGULAR	USD
179			2024-09-16		NVDA240920C00090000	90.0	26.64	0.0	0.0	0.0	0.0	1106.0	29970.0	1.0000000000000003e-05	True	REGULAR	USD
180			2024-09-16		NVDA240920C00091000	91.0	25.05	0.0	0.0	0.0	0.0	7.0	370.0	1.0000000000000003e-05	True	REGULAR	USD
181			2024-09-16		NVDA240920C00092000	92.0	24.49	0.0	0.0	0.0	0.0	110.0	14933.0	1.0000000000000003e-05	True	REGULAR	USD
182			2024-09-16		NVDA240920C00093000	93.0	23.84	0.0	0.0	0.0	0.0	23.0	10346.0	1.0000000000000003e-05	True	REGULAR	USD
183			2024-09-16		NVDA240920C00094000	94.0	22.6	0.0	0.0	0.0	0.0	71.0	5737.0	1.0000000000000003e-05	True	REGULAR	USD
184			2024-09-16		NVDA240920C00095000	95.0	21.6	0.0	0.0	0.0	0.0	320.0	68704.0	1.0000000000000003e-05	True	REGULAR	USD
185			2024-09-16		NVDA240920C00096000	96.0	20.8	0.0	0.0	0.0	0.0	139.0	9725.0	1.0000000000000003e-05	True	REGULAR	USD
186			2024-09-16		NVDA240920C00097000	97.0	19.65	0.0	0.0	0.0	0.0	86.0	13326.0	1.0000000000000003e-05	True	REGULAR	USD
187			2024-09-16		NVDA240920C00098000	98.0	18.65	0.0	0.0	0.0	0.0	157.0	16456.0	1.0000000000000003e-05	True	REGULAR	USD
188			2024-09-16		NVDA240920C00099000	99.0	17.85	0.0	0.0	0.0	0.0	86.0	5875.0	1.0000000000000003e-05	True	REGULAR	USD
189			2024-09-16		NVDA240920C00100000	100.0	16.85	0.0	0.0	0.0	0.0	1770.0	37742.0	1.0000000000000003e-05	True	REGULAR	USD
190			2024-09-16		NVDA240920C00101000	101.0	15.84	0.0	0.0	0.0	0.0	132.0	10254.0	1.0000000000000003e-05	True	REGULAR	USD
191			2024-09-16		NVDA240920C00102000	102.0	14.65	0.0	0.0	0.0	0.0	409.0	4790.0	1.0000000000000003e-05	True	REGULAR	USD
192			2024-09-16		NVDA240920C00103000	103.0	13.85	0.0	0.0	0.0	0.0	262.0	7282.0	1.0000000000000003e-05	True	REGULAR	USD
193			2024-09-16		NVDA240920C00104000	104.0	12.83	0.0	0.0	0.0	0.0	283.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
194			2024-09-16		NVDA240920C00105000	105.0	12.0	0.0	0.0	0.0	0.0	1809.0	77459.0	1.0000000000000003e-05	True	REGULAR	USD
195			2024-09-16		NVDA240920C00106000	106.0	11.1	0.0	0.0	0.0	0.0	727.0	15665.0	1.0000000000000003e-05	True	REGULAR	USD
196			2024-09-16		NVDA240920C00107000	107.0	10.13	0.0	0.0	0.0	0.0	2672.0	15459.0	1.0000000000000003e-05	True	REGULAR	USD
