	Dividends_x	Stock Splits	Date	Dividends_y	contractSymbol	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
47			2024-09-16		PFE240920P00030000	30.0	0.23	0.0	0.0	0.0	0.0	772.0	30213.0	0.007822421875	False	REGULAR	USD
48			2024-09-16		PFE240920P00030500	30.5	0.55	0.0	0.0	0.0	0.0	33.0	31.0	1.0000000000000003e-05	True	REGULAR	USD
49			2024-09-16		PFE240920P00031000	31.0	0.95	0.0	0.0	0.0	0.0	165.0	3788.0	1.0000000000000003e-05	True	REGULAR	USD
50			2024-09-16		PFE240920P00031500	31.5	1.45	0.0	0.0	0.0	0.0	16.0	15.0	1.0000000000000003e-05	True	REGULAR	USD
51			2024-09-16		PFE240920P00032000	32.0	2.01	0.0	0.0	0.0	0.0	43.0	51.0	1.0000000000000003e-05	True	REGULAR	USD
52			2024-09-16		PFE240920P00032500	32.5	2.42	0.0	0.0	0.0	0.0	40.0	50.0	1.0000000000000003e-05	True	REGULAR	USD
53			2024-09-16		PFE240920P00033000	33.0	2.98	0.0	0.0	0.0	0.0	15.0	14.0	1.0000000000000003e-05	True	REGULAR	USD
54			2024-09-16		PFE240920P00050000	50.0	20.2	0.0	0.0	0.0	0.0	3.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
55			2024-09-16		PFE240920C00017500	17.5	12.1	0.0	0.0	0.0	0.0	15.0	133.0	1.0000000000000003e-05	True	REGULAR	USD
56			2024-09-16		PFE240920C00020000	20.0	9.68	0.0	0.0	0.0	0.0	42.0	288.0	1.0000000000000003e-05	True	REGULAR	USD
57			2024-09-16		PFE240920C00022500	22.5	7.65	0.0	0.0	0.0	0.0	2.0	131.0	1.0000000000000003e-05	True	REGULAR	USD
58			2024-09-16		PFE240920C00024000	24.0	5.85	0.0	0.0	0.0	0.0	1.0	191.0	1.0000000000000003e-05	True	REGULAR	USD
59			2024-09-16		PFE240920C00025000	25.0	5.1	0.0	0.0	0.0	0.0	158.0	2361.0	1.0000000000000003e-05	True	REGULAR	USD
60			2024-09-16		PFE240920C00026000	26.0	4.0	0.0	0.0	0.0	0.0	127.0	895.0	1.0000000000000003e-05	True	REGULAR	USD
61			2024-09-16		PFE240920C00027000	27.0	3.09	0.0	0.0	0.0	0.0	66.0	722.0	1.0000000000000003e-05	True	REGULAR	USD
62			2024-09-16		PFE240920C00027500	27.5	2.62	0.0	0.0	0.0	0.0	282.0	24826.0	1.0000000000000003e-05	True	REGULAR	USD
63			2024-09-16		PFE240920C00028000	28.0	2.02	0.0	0.0	0.0	0.0	306.0	757.0	1.0000000000000003e-05	True	REGULAR	USD
64			2024-09-16		PFE240920C00028500	28.5	1.61	0.0	0.0	0.0	0.0	539.0	1975.0	1.0000000000000003e-05	True	REGULAR	USD
65			2024-09-16		PFE240920C00029000	29.0	1.12	0.0	0.0	0.0	0.0	2971.0	22418.0	1.0000000000000003e-05	True	REGULAR	USD
66			2024-09-16		PFE240920C00029500	29.5	0.7	0.0	0.0	0.0	0.0	7170.0	8069.0	1.0000000000000003e-05	True	REGULAR	USD
67			2024-09-16		PFE240920C00030000	30.0	0.35	0.0	0.0	0.0	0.0	18619.0	53998.0	1.0000000000000003e-05	True	REGULAR	USD
68			2024-09-16		PFE240920C00030500	30.5	0.15	0.0	0.0	0.0	0.0	6215.0	6158.0	0.0312596875	False	REGULAR	USD
69			2024-09-16		PFE240920C00031000	31.0	0.06	0.0	0.0	0.0	0.0	6375.0	26292.0	0.062509375	False	REGULAR	USD
70			2024-09-16		PFE240920C00031500	31.5	0.02	0.0	0.0	0.0	0.0	1614.0	2257.0	0.12500875	False	REGULAR	USD
71			2024-09-16		PFE240920C00032000	32.0	0.01	0.0	0.0	0.0	0.0	1130.0	2955.0	0.12500875	False	REGULAR	USD
72			2024-09-16		PFE240920C00032500	32.5	0.01	0.0	0.0	0.0	0.0	651.0	24165.0	0.2500075	False	REGULAR	USD
73			2024-09-16		PFE240920C00034000	34.0	0.01	0.0	0.0	0.0	0.0	10.0	3870.0	0.2500075	False	REGULAR	USD
74			2024-09-16		PFE240920C00034500	34.5	0.01	0.0	0.0	0.0	0.0	31.0	66.0	0.2500075	False	REGULAR	USD
75			2024-09-16		PFE240920C00035000	35.0	0.01	0.0	0.0	0.0	0.0	20.0	16336.0	0.500005	False	REGULAR	USD
76			2024-09-16		PFE240920C00037500	37.5	0.01	0.0	0.0	0.0	0.0	1.0	10133.0	0.500005	False	REGULAR	USD
77			2024-09-10		PFE240920P00033500	33.5	3.85	0.0	0.0	0.0	0.0	6.0	8.0	1.0000000000000003e-05	True	REGULAR	USD
78			2024-09-10		PFE240920C00040000	40.0	0.01	0.0	0.0	0.0	0.0	4.0	10937.0	0.500005	False	REGULAR	USD
79			2024-08-02		PFE240920P00036000	36.0	4.9	6.2	7.9	0.0	0.0	1.0	5.0	2.376957182617187	True	REGULAR	USD
80			2024-09-05		PFE240920P00037000	37.0	8.35	0.0	0.0	0.0	0.0		1.0	1.0000000000000003e-05	True	REGULAR	USD
81			2024-09-05		PFE240920P00037500	37.5	8.85	0.0	0.0	0.0	0.0	1.0	2.0	1.0000000000000003e-05	True	REGULAR	USD
82			2024-08-07		PFE240920P00042500	42.5	12.3	13.85	13.95	0.0	0.0	1.0	1.0	3.7792974267578128	True	REGULAR	USD
83			2023-12-13		PFE240920P00045000	45.0	19.2	15.85	17.0	0.0	0.0	10.0	1.0	4.1425829467773445	True	REGULAR	USD
84			2023-11-13		PFE240920P00047500	47.5	18.38	20.95	22.45	0.0	0.0	2.0	0.0	6.949220063476563	True	REGULAR	USD
85			2024-08-29		PFE240920C00015000	15.0	13.78	0.0	0.0	0.0	0.0	10.0	92.0	1.0000000000000003e-05	True	REGULAR	USD
86			2024-08-19		PFE240920C00019000	19.0	9.85	0.0	0.0	0.0	0.0	36.0	35.0	1.0000000000000003e-05	True	REGULAR	USD
87			2024-09-11		PFE240920C00033500	33.5	0.01	0.0	0.0	0.0	0.0	16.0	826.0	0.2500075	False	REGULAR	USD
88			2024-09-11		PFE240920C00042500	42.5	0.01	0.0	0.0	0.0	0.0	7.0	2510.0	0.500005	False	REGULAR	USD
89			2024-08-21		PFE240920C00037000	37.0	0.01	0.0	0.0	0.0	0.0		12.0	0.500005	False	REGULAR	USD
90			2024-08-23		PFE240920C00038000	38.0	0.06	0.0	0.0	0.0	0.0	1.0	9.0	0.500005	False	REGULAR	USD
91			2024-08-26		PFE240920C00045000	45.0	0.01	0.0	0.0	0.0	0.0	1.0	998.0	0.500005	False	REGULAR	USD
92			2024-07-10		PFE240920C00047500	47.5	0.02	0.0	0.03	0.0	0.0	1.0	253.0	1.75000125	False	REGULAR	USD
93			2024-07-31		PFE240920C00050000	50.0	0.03	0.0	0.01	0.0	0.0	50.0	342.0	1.75000125	False	REGULAR	USD
