	Dividends_x	Stock Splits	Date	Dividends_y	contractSymbol	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
53			2024-09-16		MSFT240920P00427500	427.5	2.69	0.0	0.0	0.0	0.0	2437.0	1504.0	0.062509375	False	REGULAR	USD
54			2024-09-16		MSFT240920P00430000	430.0	3.7	0.0	0.0	0.0	0.0	7100.0	8344.0	0.0312596875	False	REGULAR	USD
55			2024-09-16		MSFT240920P00435000	435.0	6.09	0.0	0.0	0.0	0.0	1044.0	0.0	0.015634843750000002	False	REGULAR	USD
56			2024-09-16		MSFT240920P00440000	440.0	9.55	0.0	0.0	0.0	0.0	210.0	1052.0	1.0000000000000003e-05	True	REGULAR	USD
57			2024-09-16		MSFT240920P00445000	445.0	13.81	0.0	0.0	0.0	0.0	122.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
58			2024-09-16		MSFT240920P00450000	450.0	19.31	0.0	0.0	0.0	0.0	7.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
59			2024-09-16		MSFT240920P00455000	455.0	24.38	0.0	0.0	0.0	0.0	6.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
60			2024-09-16		MSFT240920P00460000	460.0	28.75	0.0	0.0	0.0	0.0	27.0	37.0	1.0000000000000003e-05	True	REGULAR	USD
61			2024-09-16		MSFT240920P00465000	465.0	34.95	0.0	0.0	0.0	0.0	51.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
62			2024-09-16		MSFT240920P00470000	470.0	39.95	0.0	0.0	0.0	0.0	53.0	37.0	1.0000000000000003e-05	True	REGULAR	USD
63			2024-09-16		MSFT240920P00475000	475.0	43.27	0.0	0.0	0.0	0.0	4.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
64			2024-09-16		MSFT240920P00490000	490.0	60.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
65			2024-09-16		MSFT240920P00500000	500.0	68.9	0.0	0.0	0.0	0.0	1.0	1.0	1.0000000000000003e-05	True	REGULAR	USD
66			2024-09-16		MSFT240920P00530000	530.0	98.89	0.0	0.0	0.0	0.0	1.0	1.0	1.0000000000000003e-05	True	REGULAR	USD
67			2024-09-16		MSFT240920P00550000	550.0	118.89	0.0	0.0	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
68			2024-09-16		MSFT240920P00555000	555.0	123.91	0.0	0.0	0.0	0.0	3.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
69			2024-09-16		MSFT240920C00200000	200.0	231.18	0.0	0.0	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
70			2024-09-16		MSFT240920C00230000	230.0	199.73	0.0	0.0	0.0	0.0	1.0	16.0	1.0000000000000003e-05	True	REGULAR	USD
71			2024-09-16		MSFT240920C00250000	250.0	179.66	0.0	0.0	0.0	0.0	2.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
72			2024-09-16		MSFT240920C00275000	275.0	154.5	0.0	0.0	0.0	0.0	200.0	258.0	1.0000000000000003e-05	True	REGULAR	USD
73			2024-09-16		MSFT240920C00300000	300.0	132.18	0.0	0.0	0.0	0.0	9.0	353.0	1.0000000000000003e-05	True	REGULAR	USD
74			2024-09-16		MSFT240920C00305000	305.0	126.91	0.0	0.0	0.0	0.0	1.0	106.0	1.0000000000000003e-05	True	REGULAR	USD
75			2024-09-16		MSFT240920C00310000	310.0	122.19	0.0	0.0	0.0	0.0	29.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
76			2024-09-16		MSFT240920C00315000	315.0	116.6	0.0	0.0	0.0	0.0	10.0	181.0	1.0000000000000003e-05	True	REGULAR	USD
77			2024-09-16		MSFT240920C00320000	320.0	110.04	0.0	0.0	0.0	0.0	1.0	573.0	1.0000000000000003e-05	True	REGULAR	USD
78			2024-09-16		MSFT240920C00325000	325.0	106.8	0.0	0.0	0.0	0.0	3.0	198.0	1.0000000000000003e-05	True	REGULAR	USD
79			2024-09-16		MSFT240920C00330000	330.0	100.83	0.0	0.0	0.0	0.0	24.0	176.0	1.0000000000000003e-05	True	REGULAR	USD
80			2024-09-16		MSFT240920C00335000	335.0	95.88	0.0	0.0	0.0	0.0	3.0	180.0	1.0000000000000003e-05	True	REGULAR	USD
81			2024-09-16		MSFT240920C00340000	340.0	90.25	0.0	0.0	0.0	0.0	16.0	561.0	1.0000000000000003e-05	True	REGULAR	USD
82			2024-09-16		MSFT240920C00345000	345.0	86.69	0.0	0.0	0.0	0.0	640.0	1039.0	1.0000000000000003e-05	True	REGULAR	USD
83			2024-09-16		MSFT240920C00350000	350.0	81.76	0.0	0.0	0.0	0.0	2.0	1200.0	1.0000000000000003e-05	True	REGULAR	USD
84			2024-09-16		MSFT240920C00355000	355.0	75.17	0.0	0.0	0.0	0.0	13.0	377.0	1.0000000000000003e-05	True	REGULAR	USD
85			2024-09-16		MSFT240920C00360000	360.0	70.56	0.0	0.0	0.0	0.0	11.0	550.0	1.0000000000000003e-05	True	REGULAR	USD
86			2024-09-16		MSFT240920C00365000	365.0	66.53	0.0	0.0	0.0	0.0	6.0	895.0	1.0000000000000003e-05	True	REGULAR	USD
87			2024-09-16		MSFT240920C00370000	370.0	60.44	0.0	0.0	0.0	0.0	11.0	3037.0	1.0000000000000003e-05	True	REGULAR	USD
88			2024-09-16		MSFT240920C00375000	375.0	56.2	0.0	0.0	0.0	0.0	15.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
89			2024-09-16		MSFT240920C00380000	380.0	52.0	0.0	0.0	0.0	0.0	22.0	5990.0	1.0000000000000003e-05	True	REGULAR	USD
90			2024-09-16		MSFT240920C00385000	385.0	46.84	0.0	0.0	0.0	0.0	44.0	1458.0	1.0000000000000003e-05	True	REGULAR	USD
91			2024-09-16		MSFT240920C00387500	387.5	42.45	0.0	0.0	0.0	0.0	1.0	49.0	1.0000000000000003e-05	True	REGULAR	USD
92			2024-09-16		MSFT240920C00390000	390.0	41.02	0.0	0.0	0.0	0.0	39.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
93			2024-09-16		MSFT240920C00395000	395.0	36.0	0.0	0.0	0.0	0.0	42.0	1038.0	1.0000000000000003e-05	True	REGULAR	USD
94			2024-09-16		MSFT240920C00397500	397.5	34.85	0.0	0.0	0.0	0.0	4.0	346.0	1.0000000000000003e-05	True	REGULAR	USD
95			2024-09-16		MSFT240920C00400000	400.0	32.1	0.0	0.0	0.0	0.0	379.0	4260.0	1.0000000000000003e-05	True	REGULAR	USD
96			2024-09-16		MSFT240920C00402500	402.5	27.83	0.0	0.0	0.0	0.0	8.0	234.0	1.0000000000000003e-05	True	REGULAR	USD
97			2024-09-16		MSFT240920C00405000	405.0	26.95	0.0	0.0	0.0	0.0	55.0	2421.0	1.0000000000000003e-05	True	REGULAR	USD
98			2024-09-16		MSFT240920C00407500	407.5	23.63	0.0	0.0	0.0	0.0	4.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
99			2024-09-16		MSFT240920C00410000	410.0	21.7	0.0	0.0	0.0	0.0	397.0	3142.0	1.0000000000000003e-05	True	REGULAR	USD
100			2024-09-16		MSFT240920C00412500	412.5	19.59	0.0	0.0	0.0	0.0	39.0	1320.0	1.0000000000000003e-05	True	REGULAR	USD
101			2024-09-16		MSFT240920C00415000	415.0	17.2	0.0	0.0	0.0	0.0	119.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
102			2024-09-16		MSFT240920C00417500	417.5	15.17	0.0	0.0	0.0	0.0	188.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
103			2024-09-16		MSFT240920C00420000	420.0	12.55	0.0	0.0	0.0	0.0	2372.0	11214.0	1.0000000000000003e-05	True	REGULAR	USD
104			2024-09-16		MSFT240920C00422500	422.5	10.65	0.0	0.0	0.0	0.0	234.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
105			2024-09-16		MSFT240920C00425000	425.0	8.7	0.0	0.0	0.0	0.0	1263.0	9611.0	1.0000000000000003e-05	True	REGULAR	USD
106			2024-09-16		MSFT240920C00427500	427.5	6.9	0.0	0.0	0.0	0.0	1698.0	3013.0	1.0000000000000003e-05	True	REGULAR	USD
107			2024-09-16		MSFT240920C00430000	430.0	5.45	0.0	0.0	0.0	0.0	10388.0	14339.0	1.0000000000000003e-05	True	REGULAR	USD
108			2024-09-16		MSFT240920C00435000	435.0	2.95	0.0	0.0	0.0	0.0	21506.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
109			2024-09-16		MSFT240920C00440000	440.0	1.36	0.0	0.0	0.0	0.0	14785.0	13396.0	0.015634843750000002	False	REGULAR	USD
110			2024-09-16		MSFT240920C00445000	445.0	0.54	0.0	0.0	0.0	0.0	14088.0	20581.0	0.0312596875	False	REGULAR	USD
111			2024-09-16		MSFT240920C00450000	450.0	0.24	0.0	0.0	0.0	0.0	7115.0	9741.0	0.062509375	False	REGULAR	USD
112			2024-09-16		MSFT240920C00455000	455.0	0.1	0.0	0.0	0.0	0.0	1622.0	7118.0	0.062509375	False	REGULAR	USD
113			2024-09-16		MSFT240920C00460000	460.0	0.06	0.0	0.0	0.0	0.0	1067.0	0.0	0.12500875	False	REGULAR	USD
114			2024-09-16		MSFT240920C00465000	465.0	0.04	0.0	0.0	0.0	0.0	1005.0	3749.0	0.12500875	False	REGULAR	USD
115			2024-09-16		MSFT240920C00470000	470.0	0.03	0.0	0.0	0.0	0.0	565.0	7878.0	0.12500875	False	REGULAR	USD
116			2024-09-16		MSFT240920C00475000	475.0	0.01	0.0	0.0	0.0	0.0	163.0	2852.0	0.12500875	False	REGULAR	USD
117			2024-09-16		MSFT240920C00480000	480.0	0.02	0.0	0.0	0.0	0.0	233.0	6202.0	0.2500075	False	REGULAR	USD
118			2024-09-16		MSFT240920C00485000	485.0	0.02	0.0	0.0	0.0	0.0	4.0	1896.0	0.2500075	False	REGULAR	USD
119			2024-09-16		MSFT240920C00490000	490.0	0.01	0.0	0.0	0.0	0.0	53.0	4655.0	0.2500075	False	REGULAR	USD
120			2024-09-16		MSFT240920C00495000	495.0	0.01	0.0	0.0	0.0	0.0	49.0	1099.0	0.2500075	False	REGULAR	USD
121			2024-09-16		MSFT240920C00530000	530.0	0.01	0.0	0.0	0.0	0.0	4.0	1592.0	0.500005	False	REGULAR	USD
122			2024-09-16		MSFT240920C00535000	535.0	0.02	0.0	0.0	0.0	0.0	2.0	1553.0	0.500005	False	REGULAR	USD
123			2024-09-16		MSFT240920C00540000	540.0	0.01	0.0	0.0	0.0	0.0	6.0	1202.0	0.500005	False	REGULAR	USD
124			2024-09-16		MSFT240920C00550000	550.0	0.01	0.0	0.0	0.0	0.0	41.0	1430.0	0.500005	False	REGULAR	USD
125			2024-09-16		MSFT240920C00640000	640.0	0.01	0.0	0.0	0.0	0.0	1.0	391.0	0.500005	False	REGULAR	USD
126			2024-07-24		MSFT240920P00165000	165.0	0.02	0.0	0.16	0.0	0.0	3.0	528.0	3.3671890820312496	False	REGULAR	USD
127			2024-07-24		MSFT240920C00610000	610.0	0.04	0.0	0.36	0.0	0.0	60.0	60.0	1.3085972070312497	False	REGULAR	USD
128			2024-07-24		MSFT240920C00650000	650.0	0.03	0.0	0.36	0.0	0.0	1.0	1.0	1.5214867675781247	False	REGULAR	USD
129			2024-08-20		MSFT240920P00170000	170.0	0.01	0.0	0.0	0.0	0.0	3.0	0.0	0.500005	False	REGULAR	USD
130			2024-08-20		MSFT240920C00590000	590.0	0.03	0.0	0.0	0.0	0.0	2.0	304.0	0.500005	False	REGULAR	USD
131			2024-08-27		MSFT240920P00175000	175.0	0.02	0.0	0.0	0.0	0.0	1.0	147.0	0.500005	False	REGULAR	USD
132			2024-08-05		MSFT240920P00180000	180.0	2.41	0.0	0.0	0.0	0.0	8.0	265.0	0.500005	False	REGULAR	USD
133			2024-08-05		MSFT240920P00185000	185.0	0.12	0.0	0.02	0.0	0.0	1.0	197.0	2.50000375	False	REGULAR	USD
134			2024-08-05		MSFT240920P00225000	225.0	0.14	0.0	0.03	0.0	0.0	1.0	232.0	2.031254921875	False	REGULAR	USD
135			2024-08-05		MSFT240920C00575000	575.0	0.04	0.0	0.03	0.0	0.0	2.0	16.0	0.85937640625	False	REGULAR	USD
136			2024-09-13		MSFT240920P00190000	190.0	0.01	0.0	0.0	0.0	0.0	1093.0	1390.0	0.500005	False	REGULAR	USD
137			2024-09-13		MSFT240920P00195000	195.0	0.01	0.0	0.0	0.0	0.0	551.0	2915.0	0.500005	False	REGULAR	USD
138			2024-09-13		MSFT240920P00200000	200.0	0.01	0.0	0.0	0.0	0.0	807.0	2875.0	0.500005	False	REGULAR	USD
139			2024-09-13		MSFT240920P00205000	205.0	0.01	0.0	0.0	0.0	0.0	602.0	3584.0	0.500005	False	REGULAR	USD
140			2024-09-13		MSFT240920P00210000	210.0	0.01	0.0	0.0	0.0	0.0	664.0	3440.0	0.500005	False	REGULAR	USD
141			2024-09-13		MSFT240920P00230000	230.0	0.01	0.0	0.0	0.0	0.0	214.0	1247.0	0.500005	False	REGULAR	USD
142			2024-09-13		MSFT240920P00250000	250.0	0.01	0.0	0.0	0.0	0.0	112.0	2593.0	0.500005	False	REGULAR	USD
143			2024-09-13		MSFT240920P00260000	260.0	0.01	0.0	0.0	0.0	0.0	20.0	1139.0	0.500005	False	REGULAR	USD
144			2024-09-13		MSFT240920P00280000	280.0	0.01	0.0	0.0	0.0	0.0	88.0	0.0	0.500005	False	REGULAR	USD
145			2024-09-13		MSFT240920P00480000	480.0	49.48	0.0	0.0	0.0	0.0	24.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
146			2024-09-13		MSFT240920P00505000	505.0	74.46	0.0	0.0	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
147			2024-09-13		MSFT240920P00535000	535.0	104.44	0.0	0.0	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
148			2024-09-13		MSFT240920C00240000	240.0	189.24	0.0	0.0	0.0	0.0	3.0	14.0	1.0000000000000003e-05	True	REGULAR	USD
149			2024-09-13		MSFT240920C00260000	260.0	169.75	0.0	0.0	0.0	0.0	1.0	159.0	1.0000000000000003e-05	True	REGULAR	USD
150			2024-09-13		MSFT240920C00270000	270.0	161.3	0.0	0.0	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
151			2024-09-13		MSFT240920C00290000	290.0	139.5	0.0	0.0	0.0	0.0	5.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
152			2024-09-13		MSFT240920C00295000	295.0	132.42	0.0	0.0	0.0	0.0	1.0	181.0	1.0000000000000003e-05	True	REGULAR	USD
153			2024-09-13		MSFT240920C00392500	392.5	39.18	0.0	0.0	0.0	0.0	5.0	125.0	1.0000000000000003e-05	True	REGULAR	USD
154			2024-09-13		MSFT240920C00500000	500.0	0.01	0.0	0.0	0.0	0.0	1063.0	7094.0	0.2500075	False	REGULAR	USD
155			2024-09-13		MSFT240920C00505000	505.0	0.01	0.0	0.0	0.0	0.0	40.0	2570.0	0.2500075	False	REGULAR	USD
156			2024-09-13		MSFT240920C00510000	510.0	0.01	0.0	0.0	0.0	0.0	1.0	0.0	0.2500075	False	REGULAR	USD
157			2024-09-13		MSFT240920C00515000	515.0	0.02	0.0	0.0	0.0	0.0	30.0	1322.0	0.2500075	False	REGULAR	USD
158			2024-09-13		MSFT240920C00525000	525.0	0.02	0.0	0.0	0.0	0.0	1.0	945.0	0.2500075	False	REGULAR	USD
159			2024-09-13		MSFT240920C00620000	620.0	0.01	0.0	0.0	0.0	0.0	1.0	1582.0	0.500005	False	REGULAR	USD
160			2024-08-19		MSFT240920P00215000	215.0	0.01	0.0	0.0	0.0	0.0	3.0	1894.0	0.500005	False	REGULAR	USD
161			2024-09-03		MSFT240920P00220000	220.0	0.01	0.0	0.0	0.0	0.0	2.0	1024.0	0.500005	False	REGULAR	USD
162			2024-09-03		MSFT240920C00170000	170.0	248.0	0.0	0.0	0.0	0.0	1.0	21.0	1.0000000000000003e-05	True	REGULAR	USD
163			2024-09-03		MSFT240920C00595000	595.0	0.02	0.0	0.0	0.0	0.0	1.0	63.0	0.500005	False	REGULAR	USD
164			2024-09-11		MSFT240920P00265000	265.0	0.02	0.0	0.0	0.0	0.0	10.0	642.0	0.500005	False	REGULAR	USD
165			2024-09-11		MSFT240920C00382500	382.5	37.25	0.0	0.0	0.0	0.0		31.0	1.0000000000000003e-05	True	REGULAR	USD
166			2024-09-11		MSFT240920C00520000	520.0	0.01	0.0	0.0	0.0	0.0	6.0	1499.0	0.2500075	False	REGULAR	USD
167			2024-09-12		MSFT240920P00285000	285.0	0.02	0.0	0.0	0.0	0.0	474.0	0.0	0.500005	False	REGULAR	USD
168			2024-09-12		MSFT240920P00295000	295.0	0.01	0.0	0.0	0.0	0.0	1.0	834.0	0.500005	False	REGULAR	USD
169			2024-09-12		MSFT240920C00160000	160.0	261.4	0.0	0.0	0.0	0.0	1.0	29.0	1.0000000000000003e-05	True	REGULAR	USD
170			2024-09-12		MSFT240920C00235000	235.0	186.1	0.0	0.0	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
171			2024-09-12		MSFT240920C00265000	265.0	155.88	0.0	0.0	0.0	0.0	1.0	33.0	1.0000000000000003e-05	True	REGULAR	USD
172			2024-08-23		MSFT240920P00485000	485.0	69.35	0.0	0.0	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
173			2024-08-23		MSFT240920C00220000	220.0	196.45	0.0	0.0	0.0	0.0	5.0	47.0	1.0000000000000003e-05	True	REGULAR	USD
174			2024-08-23		MSFT240920C00280000	280.0	135.65	0.0	0.0	0.0	0.0	1.0	76.0	1.0000000000000003e-05	True	REGULAR	USD
175			2024-09-10		MSFT240920P00495000	495.0	82.2	0.0	0.0	0.0	0.0			1.0000000000000003e-05	True	REGULAR	USD
176			2024-09-10		MSFT240920P00520000	520.0	107.2	0.0	0.0	0.0	0.0	35.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
177			2024-09-10		MSFT240920C00210000	210.0	200.15	0.0	0.0	0.0	0.0	4.0	36.0	1.0000000000000003e-05	True	REGULAR	USD
178			2024-08-01		MSFT240920P00510000	510.0	85.5	92.35	95.05	0.0	0.0	10.0	0.0	2.508426580505371	True	REGULAR	USD
179			2024-08-01		MSFT240920C00675000	675.0	0.03	0.0	0.01	0.0	0.0	5.0	205.0	1.1875040625	False	REGULAR	USD
180			2024-06-17		MSFT240920P00515000	515.0	69.48	72.1	73.35	0.0	0.0	4.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
181			2024-07-22		MSFT240920P00525000	525.0	81.99	100.3	101.25	0.0	0.0	2.0	0.0	2.203983982238769	True	REGULAR	USD
182			2024-07-22		MSFT240920C00605000	605.0	0.07	0.0	0.03	0.0	0.0	5.0	6.0	1.000005	False	REGULAR	USD
183			2024-01-05		MSFT240920P00540000	540.0	173.0	127.15	130.3	0.0	0.0	1.0	0.0	3.2231464733886717	True	REGULAR	USD
184			2024-07-31		MSFT240920P00545000	545.0	127.1	127.1	130.5	0.0	0.0		0.0	2.9815699288940425	True	REGULAR	USD
185			2024-07-31		MSFT240920P00560000	560.0	146.82	142.35	145.0	0.0	0.0	2.0	0.0	3.1545431292724606	True	REGULAR	USD
186			2024-07-31		MSFT240920P00635000	635.0	217.05	217.1	220.5	0.0	0.0		0.0	3.945190566711426	True	REGULAR	USD
187			2024-05-15		MSFT240920P00570000	570.0	146.54	126.0	128.05	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
188			2024-05-15		MSFT240920P00580000	580.0	156.56	136.0	138.95	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
189			2024-07-17		MSFT240920P00590000	590.0	147.0	170.85	172.15	0.0	0.0		0.0	3.3415543804931636	True	REGULAR	USD
190			2024-07-17		MSFT240920P00600000	600.0	157.65	180.85	182.15	0.0	0.0	4.0	0.0	3.444581466674805	True	REGULAR	USD
191			2024-09-05		MSFT240920P00610000	610.0	203.45	0.0	0.0	0.0	0.0	1.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
192			2024-09-05		MSFT240920P00625000	625.0	218.45	0.0	0.0	0.0	0.0		0.0	1.0000000000000003e-05	True	REGULAR	USD
193			2024-06-05		MSFT240920P00620000	620.0	197.82	150.95	154.3	0.0	0.0	2.0	0.0	1.0000000000000003e-05	True	REGULAR	USD
194			2024-06-12		MSFT240920C00165000	165.0	277.0	287.5	291.45	0.0	0.0	1.0	46.0	8.717045567474365	True	REGULAR	USD
195			2024-05-02		MSFT240920C00175000	175.0	222.97	241.0	244.5	0.0	0.0	1.0	10.0	1.0000000000000003e-05	True	REGULAR	USD
196			2024-06-21		MSFT240920C00180000	180.0	271.2	256.0	259.75	0.0	0.0	8.0	9.0	3.1992207519531246	True	REGULAR	USD
197			2024-09-04		MSFT240920C00185000	185.0	222.1	0.0	0.0	0.0	0.0	1.0	11.0	1.0000000000000003e-05	True	REGULAR	USD
198			2024-09-04		MSFT240920C00225000	225.0	184.6	0.0	0.0	0.0	0.0	2.0	4.0	1.0000000000000003e-05	True	REGULAR	USD
